,row,row_name,column,type,x_coord,y_coord,radius,halo,spot_intensity,norm_intensity,note,RT
183,10,J,4,Sample,408,1161,24,,0.7293964203904033,1.0078236206505307,Initial Detection,
184,10,J,5,Sample,512,1160,25,,0.7308240143043306,1.0097961596251295,Initial Detection,
185,10,J,6,Sample,617,1163,26,,0.7320298626800176,1.0114623077470108,Initial Detection,
186,10,J,7,Sample,722,1167,23,,0.7339754337150264,1.0141505474886945,Initial Detection,
187,10,J,8,Sample,829,1166,26,,0.7295791147184336,1.00807605355807,Initial Detection,
188,10,J,9,Sample,935,1168,24,,0.7304091452120256,1.0092229255660987,Initial Detection,
189,10,J,10,Sample,1040,1168,25,,0.728233879847663,1.0062173119462592,Initial Detection,
190,10,J,11,Sample,1364,1176,22,,0.7176029962546818,0.9915283783377586,Initial Detection,
191,10,J,12,Sample,1474,1177,25,,0.7152367386934164,0.9882588664562639,Initial Detection,
192,10,J,13,Sample,1578,1182,25,,0.7168409249325695,0.9904754070623661,Initial Detection,
193,10,J,14,Sample,1686,1182,25,,0.7165742340212746,0.990106914165634,Initial Detection,
194,10,J,15,Sample,1789,1182,24,,0.7187671938535057,0.9931369766341026,Initial Detection,
195,10,J,16,Sample,1895,1186,24,,0.7227041067964358,0.9985766987734107,Initial Detection,
196,10,J,17,Sample,2002,1186,24,,0.7259461414526681,1.0030562917823396,Initial Detection,
197,10,J,18,Sample,2107,1190,26,,0.7280525107150494,1.0059667100913625,Initial Detection,
198,10,J,19,Sample,2214,1188,24,,0.7246484507721479,1.0012632430593607,Initial Detection,
199,10,J,20,Sample,2320,1190,24,,0.7196659323315687,0.9943787840267062,Initial Detection,
200,11,K,1,Sample,89,1277,23,,0.7172546641458282,0.991047079941825,Initial Detection,
201,11,K,2,Sample,188,1279,21,,0.7205144731376847,0.995551232154477,Initial Detection,
202,11,K,3,Sample,297,1278,24,,0.7224279091178114,0.9981950701600737,Initial Detection,
203,11,K,4,Sample,402,1281,24,,0.727210951457162,1.0048039085275406,Initial Detection,
